Category,Airports & Transit Centers,Bars,Beauty & Wellness,Fitness Centers,Grocery,Mass Merch,Parks & Beaches,Pharmacy,QSR,Restaurant,Retail,Schools & Libraries,Shopping Centers & Malls,Tourist Attractions
2020-02-11,17,75,99,108,101,0,93,112,112,92,33,138,101,200
2020-02-10,100,79,84,90,76,0,102,110,112,95,167,121,69,0
2020-02-09,17,96,74,50,107,0,51,67,85,74,67,52,81,0
2020-02-08,50,131,101,69,116,0,74,80,112,104,100,140,108,0
2020-02-07,33,132,109,104,91,0,126,100,126,117,67,92,113,100
2020-02-06,33,75,106,99,93,0,113,96,97,113,67,133,102,300
2020-02-05,117,110,110,111,109,0,107,95,102,105,67,116,106,0
2020-02-04,83,71,100,98,109,0,100,85,91,91,100,127,99,100
2020-02-03,0,83,102,121,106,0,97,91,92,108,200,152,72,0
2020-02-02,33,124,85,54,100,0,80,82,84,86,100,64,86,0
2020-02-01,50,131,106,75,109,0,90,123,97,104,233,85,105,0
2020-01-31,67,104,101,104,106,0,84,87,95,100,233,96,108,300
2020-01-30,100,86,107,101,109,0,112,104,100,106,67,140,101,200
2020-01-29,50,94,115,118,107,0,107,235,98,102,133,123,104,200
2020-01-28,50,61,103,93,106,0,113,155,99,110,133,105,102,0
2020-01-27,83,79,98,98,93,0,104,81,92,112,67,145,68,0
2020-01-26,17,88,68,45,82,0,54,79,74,78,133,64,73,0
2020-01-25,33,140,102,70,109,0,83,101,91,91,100,96,99,0
2020-01-24,83,100,108,92,88,0,102,92,118,109,233,97,101,100
2020-01-23,50,51,72,79,66,0,88,96,67,77,0,92,76,100
2020-01-22,217,61,99,138,96,0,111,139,82,98,67,156,115,0
2020-01-21,183,78,113,233,90,0,159,85,102,97,133,119,174,300
2020-01-20,200,72,82,173,104,0,81,82,82,75,67,45,85,0
2020-01-19,67,94,73,107,107,0,50,57,72,68,33,48,95,0
2020-01-18,167,149,93,100,103,0,61,84,84,87,100,86,116,0
2020-01-17,117,103,109,133,96,0,106,118,111,96,167,112,128,800
2020-01-16,100,76,92,120,94,0,109,122,92,102,0,105,116,0
2020-01-15,133,94,105,154,116,0,133,86,104,107,100,170,114,0
2020-01-14,200,92,97,120,78,7,102,90,81,116,67,115,112,0
2020-01-13,67,68,99,139,24,93,131,99,99,89,67,114,98,0
2020-01-12,200,97,86,88,4,84,81,51,70,82,133,59,98,0
2020-01-11,333,131,109,168,0,93,105,97,85,94,0,85,154,0
2020-01-10,217,114,109,100,0,121,122,103,97,98,67,119,105,200
2020-01-09,150,71,98,106,0,0,118,88,98,92,33,114,96,0
2020-01-08,67,81,87,102,0,96,116,96,86,91,33,111,97,0
2020-01-07,117,115,103,112,0,89,141,93,82,81,133,127,104,100
2020-01-06,133,100,109,108,0,149,121,154,99,104,233,168,81,0
2020-01-05,50,119,81,69,0,114,80,79,90,100,67,55,88,0
2020-01-04,183,139,105,116,0,135,110,103,90,102,133,74,115,0
2020-01-03,100,129,122,133,0,130,117,100,104,117,200,84,110,100
2020-01-02,150,92,104,102,0,0,124,103,89,108,33,108,103,0
2020-01-01,50,118,77,78,0,56,68,61,67,74,0,37,91,100
2019-12-31,83,117,98,71,0,125,61,104,85,94,133,75,105,0
2019-12-30,133,118,86,77,0,112,59,95,79,77,133,81,65,0
