short_date,zipcode,crash_count
2019-12-24,60644,6
2019-10-04,60643,6
2019-10-04,60640,6
2019-10-04,60639,6
2019-10-04,60634,6
2019-01-22,60630,6
2019-01-22,60628,6
2019-05-06,60615,6
2020-11-23,60612,6
2019-10-04,60620,6
2020-09-21,60630,6
2019-11-27,60652,6
2020-11-23,60609,6
2019-10-04,60612,6
2019-10-06,60623,6
2020-03-01,60616,6
2019-10-06,60626,6
2019-05-31,60653,6
2019-06-12,60616,6
2019-12-25,60649,6
2020-09-24,60641,6
2020-09-24,60640,6
2019-05-24,60622,6
2020-02-28,60621,6
2020-02-28,60622,6
2020-11-04,60652,6
2020-02-28,60624,6
2020-09-24,60637,6
2020-12-28,60634,6
2020-09-24,60632,6
2019-05-07,60621,6
2020-09-24,60629,6
2019-05-24,60624,6
2020-09-24,60628,6
2020-12-28,60639,6
2019-06-12,60614,6
2020-09-24,60649,6
2019-10-06,60636,6
2019-05-07,60629,6
2019-02-11,60634,6
2019-01-23,60626,6
2020-02-27,60617,6
2020-09-25,60622,6
2020-02-27,60621,6
2019-12-26,60607,6
2020-09-25,60618,6
2019-01-23,60624,6
2019-10-08,60637,6
2019-10-08,60634,6
2019-02-24,60651,6
2019-10-08,60630,6
2019-05-07,60642,6
2020-02-27,60649,6
2019-01-23,60618,6
2020-12-28,60614,6
2020-12-28,60619,6
2020-02-28,60638,6
2019-10-07,60660,6
2020-09-24,60618,6
2019-10-07,60657,6
2020-09-23,60649,6
2019-02-25,60611,6
2019-02-11,60626,6
2020-09-23,60644,6
2020-09-23,60643,6
2019-10-07,60607,6
2020-12-29,60624,6
2020-02-29,60636,6
2020-02-29,60638,6
2020-02-29,60643,6
2020-02-29,60646,6
2020-09-23,60616,6
2020-02-29,60659,6
2020-12-29,60636,6
2019-06-12,60637,6
2019-10-06,60643,6
2020-11-23,60632,6
2020-09-23,60651,6
2020-09-23,60652,6
2019-12-25,60636,6
2019-10-07,60628,6
2020-09-24,60616,6
2019-06-12,60622,6
2019-11-27,60610,6
2019-05-24,60625,6
2019-10-07,60642,6
2020-09-24,60605,6
2019-01-23,60607,6
2020-02-29,60607,6
2019-10-07,60612,6
2020-12-29,60612,6
2020-02-29,60610,6
2019-10-07,60618,6
2019-02-25,60607,6
2019-05-07,60614,6
2019-02-25,60609,6
2020-11-23,60641,6
2019-06-11,60607,6
2019-05-09,60640,6
2020-11-25,60616,6
2020-12-19,60649,6
2019-10-20,60638,6
2019-10-20,60636,6
2019-06-09,60637,6
2019-10-20,60630,6
2019-10-20,60626,6
2019-12-30,60649,6
2019-05-11,60625,6
2019-02-12,60630,6
2020-02-12,60601,6
2019-01-25,60659,6
2020-12-20,60608,6
2020-10-06,60621,6
2020-10-06,60620,6
2020-02-12,60610,6
2020-10-06,60619,6
2020-02-12,60614,6
2020-10-06,60614,6
2020-10-06,60636,6
2020-02-11,60644,6
2020-10-06,60609,6
2019-10-20,60645,6
2019-05-11,60641,6
2019-01-26,60608,6
2019-06-09,60624,6
2020-02-11,60613,6
2020-12-19,60641,6
2019-05-11,60640,6
2019-10-21,,6
2019-06-09,60628,6
2019-05-22,60652,6
2020-02-11,60624,6
2019-10-20,60651,6
2019-11-23,60609,6
2019-06-02,60605,6
2020-02-11,60637,6
2020-12-19,60644,6
2019-12-30,60654,6
2019-05-11,60636,6
2019-02-21,60624,6
2020-10-06,60605,6
2020-12-23,60649,6
2019-12-30,60629,6
2019-10-19,60622,6
2020-02-13,60636,6
2019-02-21,60657,6
2019-01-25,60647,6
2020-02-13,60643,6
2020-12-20,60641,6
2019-12-30,60626,6
2020-02-13,60652,6
2019-05-11,60607,6
2020-02-13,60660,6
2019-10-19,60601,6
2019-06-09,60659,6
2020-02-14,60606,6
2020-10-04,60642,6
2020-10-04,60637,6
2019-12-30,60625,6
2019-02-04,60622,6
2020-10-05,60608,6
2020-10-05,60614,6
2019-02-21,60625,6
2020-10-05,60621,6
2020-02-12,60630,6
2019-02-12,60625,6
2020-10-05,60660,6
2019-10-19,60657,6
2019-02-21,60637,6
2019-12-30,60637,6
2020-11-26,60621,6
2019-10-19,60643,6
2020-12-20,60621,6
2019-10-19,60639,6
2020-02-13,60606,6
2019-11-23,60624,6
2019-10-19,60629,6
2019-10-19,60628,6
2019-05-22,60660,6
2020-10-05,60624,6
2019-10-19,60626,6
2019-06-02,60609,6
2020-11-26,60639,6
2019-05-11,60643,6
2020-02-07,60626,6
2019-06-08,60652,6
2020-11-01,60617,6
2020-02-07,60636,6
2020-02-07,60640,6
2019-10-23,60642,6
2020-11-01,60625,6
2019-11-22,60653,6
2020-11-01,60628,6
2020-10-08,60637,6
2020-12-18,60610,6
2019-10-23,60628,6
2020-02-08,60611,6
2020-02-08,60616,6
2019-06-02,60619,6
2020-02-08,60621,6
2020-10-08,60612,6
2020-12-18,60628,6
2019-12-31,60634,6
2020-02-07,60622,6
2020-02-10,60659,6
2020-02-07,60621,6
2020-10-09,60625,6
2020-02-06,60643,6
2020-10-09,60622,6
2020-02-06,60645,6
2020-02-06,60647,6
2020-02-06,60651,6
2019-10-24,60614,6
2020-02-06,60659,6
2019-01-26,60652,6
2020-12-17,60641,6
2020-02-07,60605,6
2020-02-07,60606,6
2020-10-09,60614,6
2019-05-22,60645,6
2019-10-24,,6
2019-02-04,60609,6
2020-10-08,60659,6
2020-02-08,60634,6
2019-05-12,60617,6
2020-02-08,60643,6
2020-11-01,60637,6
2020-02-09,60654,6
2019-10-21,60657,6
2019-06-09,60618,6
2019-01-26,60617,6
2020-02-10,60605,6
2019-10-21,60642,6
2020-12-19,60617,6
2020-10-07,60641,6
2019-02-12,60638,6
2020-02-10,60620,6
2020-12-19,60624,6
2020-02-10,60634,6
2020-02-10,60638,6
2019-10-21,60617,6
2019-10-21,60616,6
2020-02-10,60651,6
2019-05-11,60647,6
2019-01-26,60619,6
2020-02-09,60647,6
2019-01-26,60622,6
2019-05-12,60607,6
2020-10-08,60607,6
2019-06-09,60607,6
2019-10-22,60652,6
2019-10-22,60651,6
2020-02-08,60659,6
2019-10-22,60643,6
2020-12-18,60637,6
2019-10-22,60637,6
2020-02-09,60641,6
2019-11-22,60660,6
2020-02-09,60619,6
2020-02-09,60620,6
2019-01-26,60630,6
2019-06-02,60616,6
2020-02-09,60632,6
2020-11-01,60643,6
2019-10-18,60654,6
2019-10-18,60647,6
2019-06-02,,6
2019-11-24,60642,6
2020-02-18,60617,6
2020-11-03,60620,6
2020-02-18,60620,6
2020-02-18,60625,6
2020-02-18,60630,6
2019-10-15,60646,6
2020-02-18,60638,6
2020-02-18,60644,6
2019-10-15,60636,6
2019-10-15,60631,6
2019-01-24,60657,6
2019-10-15,60625,6
2019-10-15,60624,6
2020-12-23,,6
2020-02-19,,6
2019-02-23,60607,6
2019-11-24,60651,6
2020-11-03,60618,6
2020-02-18,60609,6
2019-05-10,60636,6
2019-02-22,60654,6
2019-11-24,60626,6
2019-10-16,60612,6
2019-10-16,60611,6
2019-01-25,60606,6
2020-02-17,60649,6
2019-10-16,60607,6
2019-02-12,60607,6
2020-02-17,60653,6
2020-02-17,60654,6
2020-11-25,60634,6
2019-11-24,60637,6
2019-06-01,60637,6
2019-06-10,60636,6
2019-11-24,60641,6
2020-12-22,60644,6
2019-10-15,60659,6
2019-05-10,60625,6
2019-12-28,60647,6
2020-02-19,60611,6
2019-01-24,60651,6
2019-05-10,60612,6
2020-12-23,60634,6
2020-09-30,60614,6
2019-11-24,60707,6
2020-02-20,60614,6
2020-11-03,60641,6
2020-02-20,60617,6
2019-02-23,60622,6
2020-02-20,60624,6
2020-02-20,60637,6
2020-09-29,60653,6
2019-10-13,60652,6
2019-02-23,60629,6
2019-12-28,60624,6
2019-10-13,60649,6
2019-06-11,60605,6
2020-09-29,60649,6
2019-06-01,60624,6
2020-02-20,60601,6
2019-01-24,60649,6
2019-06-10,60657,6
2020-02-19,60630,6
2019-10-15,60607,6
2020-02-19,60619,6
2020-09-30,60641,6
2019-06-01,60632,6
2020-09-30,60639,6
2019-10-15,,6
2020-09-30,60638,6
2020-09-30,60637,6
2019-10-14,60634,6
2020-02-19,60634,6
2020-11-03,60639,6
2020-02-19,60636,6
2019-10-14,60653,6
2020-09-30,60630,6
2020-02-19,60646,6
2020-09-30,60625,6
2020-02-17,60636,6
2019-05-10,60637,6
2020-10-04,60622,6
2020-02-15,60605,6
2020-02-15,60607,6
2020-12-21,60617,6
2020-10-03,60612,6
2019-11-23,60651,6
2020-12-21,60623,6
2019-10-17,60660,6
2019-06-01,60659,6
2020-10-03,60609,6
2019-10-17,60659,6
2019-06-10,60612,6
2019-02-22,60629,6
2019-02-22,60630,6
2019-10-17,60644,6
2020-12-21,60636,6
2019-12-29,60654,6
2019-02-12,60618,6
2020-02-15,60647,6
2019-05-23,60601,6
2019-10-18,60611,6
2020-02-17,60628,6
2020-11-02,60638,6
2019-10-18,60643,6
2019-02-22,60614,6
2020-11-02,60630,6
2019-10-18,60625,6
2020-12-21,60608,6
2020-10-03,60643,6
2020-10-03,60641,6
2020-10-03,60638,6
2019-10-18,60620,6
2019-12-30,60615,6
2019-11-23,60638,6
2019-10-18,60619,6
2020-02-14,60655,6
2019-05-10,60660,6
2020-11-26,60609,6
2019-12-30,60611,6
2020-10-03,60619,6
2020-02-15,60651,6
2020-11-02,60646,6
2020-02-15,60652,6
2019-10-17,60624,6
2019-11-24,60619,6
2019-05-10,60642,6
2020-12-22,60619,6
2019-12-29,60623,6
2019-05-10,60641,6
2019-11-24,60620,6
2019-12-29,60621,6
2019-02-12,60613,6
2019-02-22,60643,6
2020-12-22,60628,6
2019-02-12,60611,6
2019-10-16,60623,6
2019-10-16,60622,6
2020-02-17,60619,6
2020-12-22,60630,6
2020-02-17,60622,6
2019-10-16,60620,6
2020-10-02,60615,6
2020-02-16,60644,6
2019-12-29,60625,6
2020-02-16,60619,6
2019-12-29,60641,6
2020-10-02,60643,6
2020-02-16,60609,6
2019-10-17,60616,6
2020-02-16,60615,6
2019-11-24,60613,6
2020-10-02,60637,6
2019-10-17,60614,6
2020-02-16,60637,6
2019-10-17,60612,6
2019-06-01,60640,6
2020-02-16,60628,6
2019-12-29,60630,6
2020-11-25,60641,6
2020-10-02,60626,6
2020-10-02,60625,6
2019-08-23,60621,6
2019-12-09,60657,6
2019-03-07,60647,6
2021-02-27,60607,6
2021-02-09,60652,6
2020-08-20,60618,6
2019-07-24,60644,6
2019-07-24,60646,6
2019-07-01,60601,6
2019-03-27,60616,6
2019-03-09,60621,6
2019-08-05,60625,6
2021-02-18,60654,6
2020-05-29,60641,6
2019-04-07,60630,6
2019-04-07,60621,6
2020-05-15,60619,6
2019-03-14,60654,6
2020-06-30,60632,6
2019-07-14,60618,6
2019-06-24,60644,6
2019-08-15,60601,6
2019-03-27,60618,6
2020-06-30,60637,6
2020-06-30,60641,6
2019-08-15,60608,6
2020-08-12,60636,6
2020-06-30,60620,6
2019-07-24,60643,6
2019-07-24,60641,6
2019-08-14,60640,6
2019-08-14,60641,6
2019-04-07,60625,6
2019-03-07,60616,6
2021-02-19,60605,6
2019-03-22,60625,6
2019-08-05,60639,6
2020-07-24,60613,6
2019-03-22,60622,6
2020-06-30,60608,6
2019-08-14,60643,6
2021-02-02,60659,6
2019-03-07,60614,6
2021-02-26,60659,6
2019-08-05,60636,6
2020-06-30,60614,6
2020-08-02,60653,6
2020-07-24,60607,6
2019-08-14,60652,6
2019-08-14,60657,6
2020-05-29,60629,6
2020-05-15,60607,6
2019-08-05,60621,6
2019-04-07,60637,6
2019-04-07,60645,6
2020-05-30,60617,6
2019-01-03,60659,6
2019-06-26,60645,6
2021-02-27,60636,6
2019-04-07,60647,6
2019-03-27,60624,6
2019-04-07,60649,6
2020-08-20,60638,6
2020-05-14,60637,6
2021-02-18,60622,6
2019-04-01,60651,6
2019-04-07,60651,6
2019-07-13,60643,6
2021-02-02,60636,6
2019-04-07,60653,6
2019-03-15,60605,6
2019-07-25,60614,6
2019-08-04,60659,6
2020-07-01,60622,6
2019-07-13,60642,6
2021-02-02,60634,6
2019-08-05,60607,6
2019-07-14,60601,6
2020-08-12,60629,6
2020-06-15,60608,6
2020-05-29,60652,6
2019-01-10,60637,6
2021-02-02,60647,6
2019-08-15,60614,6
2021-02-18,60640,6
2020-07-23,60653,6
2019-03-09,60622,6
2021-02-09,60657,6
2019-07-14,60611,6
2021-02-18,60637,6
2019-08-05,60614,6
2020-07-23,60647,6
2020-08-12,60625,6
2020-06-30,60649,6
2020-06-15,60616,6
2021-02-27,60613,6
2020-05-14,60647,6
2019-06-24,60638,6
2019-04-01,60652,6
2020-07-23,60639,6
2020-07-23,60634,6
2019-08-14,60638,6
2019-03-27,60611,6
2019-03-21,60657,6
2019-06-25,60601,6
2019-07-24,60607,6
2019-03-22,60659,6
2020-05-28,60640,6
2019-06-26,60636,6
2019-08-13,60642,6
2020-08-02,60616,6
2019-03-22,60657,6
2019-04-06,60649,6
2019-03-14,60640,6
2019-08-13,60644,6
2021-02-26,60617,6
2019-03-12,60605,6
2019-07-15,60630,6
2021-02-26,60618,6
2019-04-06,60654,6
2019-07-24,60613,6
2021-02-26,60623,6
2019-03-09,60616,6
2020-05-28,60647,6
2020-05-28,60649,6
2019-08-06,60601,6
2020-06-29,60607,6
2019-08-06,60607,6
2019-08-13,60639,6
2020-06-28,60647,6
2020-05-28,60638,6
2020-06-28,60628,6
2019-07-23,60659,6
2019-07-23,60661,6
2020-08-13,60612,6
2021-02-03,60634,6
2020-05-17,60636,6
2020-06-16,60641,6
2020-05-28,60628,6
2020-07-25,60608,6
2020-08-02,60615,6
2019-06-29,,6
2019-01-04,60615,6
2021-02-09,60616,6
2020-08-13,60607,6
2021-02-03,60630,6
2020-07-25,60605,6
2019-08-13,60637,6
2020-08-19,60636,6
2020-08-19,60637,6
2019-03-14,60636,6
2020-05-17,60617,6
2019-06-24,60660,6
2020-06-16,60625,6
2020-08-02,60620,6
2019-07-24,60623,6
2019-08-14,60606,6
2021-02-03,60621,6
2020-05-16,60632,6
2020-07-24,60634,6
2020-08-19,60653,6
2021-02-03,60618,6
2020-05-29,60608,6
2020-08-12,60653,6
2019-01-10,60628,6
2019-07-15,60601,6
2020-05-16,60621,6
2019-07-24,60624,6
2019-04-02,60612,6
2020-06-29,60647,6
2020-08-02,60643,6
2019-03-22,60638,6
2020-07-24,60629,6
2019-08-14,60624,6
2019-01-10,60632,6
2020-07-24,60618,6
2019-03-07,60618,6
2019-04-02,60614,6
2020-06-29,60632,6
2019-06-28,60660,6
2021-02-26,60641,6
2019-04-07,60607,6
2021-02-09,60622,6
2020-07-24,60659,6
2019-03-22,60649,6
2019-08-05,60660,6
2019-03-14,60641,6
2021-02-26,60630,6
2019-03-14,60643,6
2020-07-24,60652,6
2021-02-09,60623,6
2020-08-19,60647,6
2019-03-22,60644,6
2019-08-13,60707,6
2021-02-26,60636,6
2019-07-24,60620,6
2019-07-24,60621,6
2019-04-02,60616,6
2020-06-29,60626,6
2019-08-05,60652,6
2020-05-16,60638,6
2019-07-24,60622,6
2019-08-15,60628,6
2020-05-14,60621,6
2019-06-27,60610,6
2019-06-24,60608,6
2020-07-04,60608,6
2020-07-21,60611,6
2019-04-08,60643,6
2019-01-10,60657,6
2019-01-06,60649,6
2019-08-16,60657,6
2021-03-01,60639,6
2019-07-11,60636,6
2019-08-16,60660,6
2020-07-21,60609,6
2019-07-11,60634,6
2019-03-15,60640,6
2019-04-08,60659,6
2019-03-15,60646,6
2019-04-08,60660,6
2019-07-01,60640,6
2020-05-11,60649,6
2021-02-01,60637,6
2020-06-13,60612,6
2021-03-01,60644,6
2019-07-26,60625,6
2020-07-04,60630,6
2021-02-01,60643,6
2019-07-11,60647,6
2021-03-01,60634,6
2019-04-08,60641,6
2021-02-01,60653,6
2020-07-21,60629,6
2020-08-21,60636,6
2020-05-31,60641,6
2019-03-21,60601,6
2020-06-13,60630,6
2019-03-20,60661,6
2020-08-11,60636,6
2021-02-17,60622,6
2020-08-21,60643,6
2019-08-16,60642,6
2019-06-24,60614,6
2019-07-12,60601,6
2019-04-01,60622,6
2020-05-12,60618,6
2019-03-11,60634,6
2020-05-31,60649,6
2019-03-06,60652,6
2019-08-04,60607,6
2021-02-17,60621,6
2021-02-17,60615,6
2021-02-01,60634,6
2019-08-17,60610,6
2019-07-11,60628,6
2020-05-11,60608,6
2019-03-20,60630,6
2019-01-11,60601,6
2019-07-26,60640,6
2019-01-03,60607,6
2020-07-20,60634,6
2020-06-01,60616,6
2020-07-05,60611,6
2021-03-02,60607,6
2020-08-11,60619,6
2020-07-05,60615,6
2020-08-11,60615,6
2019-08-17,60638,6
2019-01-11,60607,6
2019-04-09,60622,6
2021-03-02,60609,6
2019-04-09,60624,6
2020-08-22,60621,6
2020-07-05,60618,6
2019-03-15,60659,6
2020-05-10,60647,6
2021-01-31,60659,6
2019-04-01,60613,6
2019-03-06,60641,6
2019-08-17,60611,6
2019-03-20,60632,6
2019-07-26,60626,6
2019-01-06,60651,6
2019-04-01,60616,6
2020-07-20,60652,6
2019-03-06,60645,6
2019-03-20,60641,6
2020-07-04,60643,6
2019-08-17,60616,6
2019-08-17,60618,6
2020-05-11,60628,6
2019-04-09,60609,6
2019-04-01,60614,6
2020-08-22,60608,6
2020-07-20,60651,6
2020-05-11,60620,6
2019-01-03,60611,6
2020-07-20,60647,6
2020-07-04,60652,6
2020-07-04,60653,6
2021-02-10,60652,6
2019-07-26,60637,6
2019-06-24,60616,6
2019-08-16,60634,6
2019-04-01,60647,6
2020-07-22,60649,6
2019-08-15,60647,6
2021-02-10,60624,6
2020-08-03,60624,6
2019-07-01,60618,6
2019-04-08,60614,6
2019-03-27,60638,6
2019-06-24,60632,6
2021-02-18,60614,6
2019-08-04,60641,6
2021-02-02,60623,6
2019-04-08,60616,6
2021-02-17,60626,6
2021-02-28,60629,6
2019-08-15,60660,6
2019-08-04,60638,6
2019-06-24,60625,6
2021-02-06,60637,6
2020-05-13,60638,6
2021-02-10,60628,6
2021-02-28,60632,6
2021-02-28,60634,6
2020-07-22,60636,6
2019-03-21,60640,6
2019-01-03,60638,6
2019-07-13,60613,6
2019-07-13,60615,6
2020-06-14,60652,6
2020-08-03,60618,6
2019-03-21,60654,6
2019-07-01,60616,6
2020-07-01,60636,6
2021-02-18,60618,6
2020-07-23,60612,6
2019-07-13,60628,6
2020-07-23,60608,6
2019-03-27,60637,6
2019-03-15,60610,6
2021-02-18,60617,6
2020-08-03,60619,6
2019-06-26,60654,6
2019-03-09,60626,6
2020-07-01,60651,6
2020-05-30,60643,6
2019-08-15,60640,6
2020-06-14,60643,6
2019-08-15,60642,6
2019-07-13,60621,6
2020-07-02,60625,6
2021-02-02,60621,6
2019-04-08,60617,6
2019-06-28,60640,6
2020-08-21,60629,6
2019-08-16,60619,6
2019-01-10,60647,6
2019-04-08,60629,6
2021-02-10,60640,6
2019-04-01,60629,6
2019-07-25,60659,6
2020-05-31,60629,6
2021-02-17,60645,6
2019-06-28,60636,6
2019-07-12,60621,6
2020-07-21,60649,6
2020-07-21,60646,6
2019-04-01,60626,6
2019-07-26,60612,6
2019-04-01,60625,6
2020-05-12,60644,6
2019-01-06,60647,6
2019-07-12,60613,6
2020-07-21,60638,6
2020-06-13,60637,6
2021-02-17,60646,6
2019-08-16,60617,6
2019-07-25,60642,6
2020-07-22,60607,6
2019-04-08,60618,6
2020-05-31,60608,6
2019-08-16,60610,6
2021-02-02,60612,6
2019-03-21,60624,6
2020-07-22,60621,6
2019-08-04,60625,6
2020-07-02,60637,6
2020-05-31,60612,6
2020-08-21,60614,6
2019-01-08,60641,6
2021-02-10,60636,6
2020-08-21,60616,6
2020-05-13,60612,6
2021-02-28,60640,6
2020-07-02,60649,6
2020-07-02,60651,6
2021-02-10,60638,6
2019-03-21,60621,6
2019-03-09,60636,6
2020-08-21,60622,6
2019-03-09,60609,6
2019-08-13,60625,6
2019-03-23,60607,6
2019-01-05,60647,6
2019-03-13,60642,6
2019-08-10,60624,6
2020-06-19,60639,6
2021-02-05,60636,6
2021-02-05,60630,6
2019-07-19,60626,6
2020-06-23,60629,6
2019-06-26,60606,6
2020-05-25,60621,6
2020-06-19,60638,6
2021-02-07,60615,6
2020-05-22,60634,6
2020-05-21,60649,6
2020-08-17,60617,6
2020-08-17,60618,6
2020-06-19,60634,6
2019-07-22,60618,6
2021-02-07,60624,6
2020-07-28,60618,6
2019-04-04,60660,6
2021-02-23,60621,6
2021-02-05,60614,6
2019-03-08,60634,6
2019-03-12,60652,6
2021-02-23,60616,6
2019-01-05,60642,6
2019-06-30,60601,6
2020-05-25,60608,6
2019-08-10,60612,6
2020-06-19,60653,6
2019-04-04,60649,6
2020-05-22,60623,6
2019-01-09,60654,6
2019-03-24,60645,6
2020-06-19,60652,6
2019-08-08,60638,6
2019-03-24,60643,6
2020-06-19,60649,6
2019-04-03,60649,6
2019-01-05,60615,6
2020-07-28,60641,6
2019-03-24,60638,6
2021-02-23,60607,6
2019-04-04,60652,6
2019-08-08,60634,6
2019-08-10,60622,6
2021-02-23,60609,6
2020-06-19,60629,6
2020-08-17,60622,6
2020-05-25,60629,6
2020-06-24,60612,6
2020-08-17,60639,6
2019-04-05,60611,6
2021-02-23,60651,6
2021-02-07,60628,6
2019-04-05,60615,6
2019-03-13,60652,6
2020-06-24,60618,6
2019-06-25,60629,6
2019-04-05,60617,6
2019-04-05,60618,6
2021-02-23,60653,6
2020-06-24,60628,6
2019-08-08,60612,6
2019-08-11,60609,6
2020-06-24,60630,6
2019-04-03,60630,6
2019-01-05,60601,6
2019-08-11,60612,6
2020-08-14,60643,6
2020-06-24,60634,6
2019-07-22,60631,6
2020-06-24,60614,6
2020-08-17,60634,6
2020-07-28,60614,6
2020-07-31,60630,6
2019-07-19,60616,6
2020-05-21,60634,6
2020-06-23,60649,6
2020-05-21,60632,6
2019-04-03,60641,6
2019-07-22,60622,6
2021-02-05,60611,6
2019-06-25,60636,6
2019-08-10,60644,6
2020-06-23,60657,6
2019-03-24,60623,6
2020-07-31,60617,6
2020-08-17,60628,6
2019-08-08,60618,6
2019-03-08,60640,6
2019-03-24,60618,6
2020-05-21,60619,6
2019-07-19,60603,6
2020-08-14,60653,6
2019-08-10,60654,6
2020-08-14,60649,6
2019-08-10,60611,6
2020-05-22,60636,6
2020-05-17,60643,6
2019-07-21,60616,6
2019-08-09,60629,6
2020-07-29,60625,6
2020-08-16,60615,6
2019-08-09,60636,6
2019-03-25,60611,6
2019-03-25,60610,6
2020-08-16,60622,6
2019-07-21,60614,6
2021-02-22,60612,6
2019-01-09,60637,6
2021-02-06,60612,6
2019-07-22,60601,6
2020-05-23,60632,6
2019-06-25,60661,6
2021-02-22,60616,6
2019-01-09,60642,6
2019-08-09,60641,6
2021-02-22,60621,6
2021-02-22,60624,6
2019-07-21,60619,6
2019-03-08,60613,6
2020-05-23,60623,6
2020-07-29,60629,6
2020-05-23,60652,6
2019-04-04,60625,6
2020-06-21,60638,6
2020-06-21,60607,6
2019-07-20,60660,6
2019-03-13,60614,6
2021-02-06,60638,6
2020-07-29,60654,6
2021-02-06,60640,6
2020-08-15,60654,6
2019-01-05,60629,6
2019-04-04,60614,6
2019-03-13,60616,6
2019-03-25,60624,6
2019-03-25,60615,6
2020-08-15,60643,6
2021-02-06,60629,6
2021-02-06,60625,6
2019-03-08,60624,6
2020-05-24,60623,6
2019-04-04,60621,6
2019-03-13,60619,6
2019-03-08,60622,6
2020-08-16,60608,6
2019-07-20,60626,6
2021-02-22,60628,6
2019-07-21,60625,6
2021-02-21,60628,6
2019-07-20,60612,6
2020-07-30,60647,6
2021-02-22,60651,6
2020-05-22,60649,6
2021-02-21,60621,6
2020-07-28,60660,6
2021-02-22,60652,6
2019-03-25,60634,6
2020-06-22,60636,6
2021-02-22,60655,6
2020-05-22,60647,6
2019-01-09,60652,6
2019-06-29,60659,6
2019-06-25,60644,6
2020-05-22,60643,6
2020-07-30,60654,6
2019-03-25,60640,6
2019-07-20,,6
2021-02-05,60657,6
2020-08-15,60616,6
2019-08-10,60607,6
2019-01-09,60634,6
2020-07-29,60608,6
2019-03-13,60601,6
2019-08-09,60657,6
2020-08-16,60641,6
2021-02-21,60634,6
2020-06-22,60608,6
2020-08-15,60625,6
2019-03-13,60623,6
2019-07-21,60634,6
2019-07-20,60618,6
2019-08-09,60644,6
2019-04-04,60636,6
2021-02-22,60638,6
2019-04-04,60637,6
2020-06-20,60626,6
2020-05-23,60608,6
2021-02-22,60641,6
2021-02-22,60643,6
2020-08-16,60653,6
2019-06-25,60651,6
2021-02-06,60660,6
2019-03-08,60606,6
2019-04-04,60642,6
2020-07-29,60609,6
2020-06-24,60637,6
2019-03-25,60651,6
2020-08-17,60647,6
2019-07-23,60623,6
2019-08-12,60630,6
2020-06-27,60612,6
2021-02-20,60605,6
2021-02-25,60614,6
2019-03-14,60621,6
2019-01-06,60605,6
2020-06-27,60619,6
2020-06-17,60634,6
2019-08-06,60636,6
2019-01-04,60632,6
2019-07-16,60645,6
2019-07-18,60652,6
2021-02-25,60624,6
2019-08-12,60641,6
2020-06-17,60625,6
2019-08-06,60628,6
2019-01-10,60618,6
2020-07-25,60652,6
2019-07-23,60629,6
2019-07-16,60637,6
2019-08-12,60646,6
2019-07-23,60630,6
2019-07-23,60613,6
2019-03-23,60629,6
2020-08-01,60641,6
2020-08-01,60640,6
2019-08-12,60619,6
2019-07-17,60625,6
2020-07-26,60637,6
2019-07-17,60623,6
2019-03-12,60631,6
2021-02-08,60644,6
2020-05-27,60637,6
2020-06-26,60645,6
2019-01-09,60608,6
2020-05-19,60609,6
2019-03-26,60622,6
2020-07-26,60615,6
2019-07-17,60612,6
2019-03-23,60636,6
2020-08-18,60636,6
2021-02-04,60614,6
2019-08-12,60625,6
2019-03-12,60630,6
2021-02-08,60653,6
2019-07-23,60612,6
2019-07-17,60601,6
2019-06-29,60610,6
2020-08-01,60707,6
2019-01-10,60619,6
2019-08-13,60616,6
2020-05-28,60609,6
2019-01-04,60619,6
2019-03-26,60645,6
2019-04-06,60639,6
2020-07-25,60625,6
2020-06-28,60609,6
2019-06-30,60636,6
2020-06-28,60612,6
2020-05-28,60612,6
2020-08-13,60616,6
2019-08-13,60621,6
2019-04-02,60630,6
2019-07-16,,6
2020-06-28,60619,6
2020-08-02,60612,6
2020-05-28,60616,6
2020-08-19,60616,6
2020-06-16,60649,6
2020-06-16,60647,6
2020-08-19,60621,6
2020-07-25,60615,6
2019-04-06,60636,6
2019-03-23,60614,6
2020-06-27,60638,6
2020-08-19,60612,6
2019-03-12,60615,6
2020-07-25,60643,6
2019-01-06,60609,6
2020-05-18,60623,6
2019-03-26,60638,6
2021-02-03,60647,6
2019-03-12,60614,6
2019-08-13,60605,6
2019-08-13,60607,6
2020-06-17,60610,6
2019-04-02,60640,6
2019-03-14,60626,6
2020-06-17,60608,6
2020-05-18,60612,6
2019-08-13,60611,6
2019-07-16,60616,6
2019-03-26,60642,6
2019-08-13,60613,6
2019-08-06,60621,6
2021-02-19,60655,6
2019-03-14,60628,6
2019-08-12,60618,6
2019-06-26,60625,6
2020-07-26,60643,6
2019-03-14,60601,6
2021-02-07,60645,6
2019-08-11,60634,6
2019-08-07,60659,6
2020-05-26,60621,6
2020-06-18,60652,6
2019-06-25,60621,6
2019-03-23,60659,6
2020-06-25,60623,6
2020-06-18,60649,6
2021-02-07,60659,6
2019-04-05,60628,6
2019-08-07,60644,6
2020-05-26,60632,6
2019-04-03,60611,6
2021-02-24,60609,6
2020-07-27,60625,6
2019-07-22,60653,6
2020-05-20,60612,6
2019-01-09,60610,6
2019-08-11,60641,6
2019-04-05,60632,6
2021-02-04,60643,6
2020-07-31,60643,6
2020-05-20,60608,6
2019-03-07,60654,6
2020-06-24,60641,6
